,age,anagrams1,anagrams2,anagrams3,anagrams4,backcount1,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,backcount10,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,elm_01,elm_02,elm_03,elm_04,elm_05,gender,highpower,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,pate_01,pate_02,pate_03,pate_04,pate_05,selfesteem_01,stress_01,stress_02,stress_03,stress_04
759,21,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,2.0,3.0,6.0,6.0,3.0,7.0,3.0,6.0,4.0,5.0,6.0,4.0,6.0,3.0,5.0,1,"I supervise students cooking and serving. Often, I feel unqualified to make a decision over them when it is something simple. However, I feel strict on them performing a task to my specifications when it's important or skilled. When students do a poor job, I often give them several chances before they become unteachable in my opinion and I dislike working with them due to their lack of ability in that situation. When students perform well, I like them and allow them freedoms.",2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0
760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,21,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,7.0,4.0,7.0,1.0,7.0,5.0,6.0,7.0,7.0,3.0,9.0,7.0,9.0,8.0,8.0,2,I was playing volleyball in middle school and I was a captain of the team. I could tell my teammates what the plans were and tell them what the positions they should be.,3.0,4.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,1.0,5.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,6.0,2.0,4.0,4.0,2.0
762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,19,party,fatal,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,5.0,5.0,2.0,5.0,2.0,6.0,1.0,6.0,2.0,7.0,6.0,5.0,3.0,4.0,1,,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,2.0,2.0,5.0,6.0,2.0,5.0,4.0,2.0
764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,18,patra,flaat,oncei,,357,331.0,354,351,349,346,343,340,337.0,334.0,5.0,3.0,6.0,6.0,7.0,4.0,5.0,2.0,4.0,1.0,4.0,1.0,5.0,2.0,2.0,2,"a time when i personally held a lot of power was when I was watching my younger brothers while my parents were away. I didn't think too much of it, it was pretty much all the same when my parents were there as they were gone. instead I was helping my little brother vs. my mother and father. One thought that crossed my mind is that I don't want kids.",2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,5.0,2.0,3.0,2.0,1.0
766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,20,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,6.0,5.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,7.0,5.0,6.0,6.0,6.0,1,"I felt like I was in a position of power when I was a T.A. for a Lyman Briggs Chemistry Lab. I was particularly in charge of making sure the students did the tasks they were presented at hand. One time, though, I caught a student cheating on a quiz. I typically feel in power, but because I was in a work setting, I was more afraid than I felt empowering. Therefore, I unfortunately turned my shoulder and talked to the other teacher of the class. It was not until the following week that we said for students to keep their eyes on their quizzes. I made it a point to stand near the person cheating and keep an eye out on him the whole quiz-taking period. I am still mad at myself for not standing up and saying something about it. Had it been any other time where I felt like I was in control but not in a work setting, I definitely would have said something, especially from experience.",2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,1.0,1.0,2.0,6.0,4.0,3.0,3.0,3.0
769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,,party,fatal,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,6.0,7.0,1.0,7.0,3.0,6.0,2.0,7.0,2.0,7.0,4.0,3.0,5.0,4.0,2,,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,3.0,4.0,1.0,1.0,2.0,6.0,3.0,4.0,4.0,1.0
775,20,party,,,,359,350.0,358,357,356,355,354,353,352.0,351.0,6.0,1.0,6.0,5.0,6.0,5.0,7.0,4.0,7.0,2.0,6.0,7.0,7.0,9.0,7.0,1,,2.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,5.0,5.0,1.0,1.0,2.0,6.0,2.0,5.0,5.0,1.0
776,20,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,2.0,6.0,6.0,6.0,2.0,6.0,4.0,6.0,2.0,4.0,4.0,3.0,3.0,4.0,1,"I was captain of a sports team. Deciding how and when the team completed certain tasks (such as wearing a certain color uniform), was a little challenging. Not everyone always agreed, so it was up to me to make the decision and pick for the majority. It was a role a assumed, but thought nothing of it, other than to please my teammates.",2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,3.0,5.0,4.0,1.0,2.0,1.0,6.0,4.0,4.0,3.0,2.0
777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,20,party,fatal,,,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,1.0,5.0,1.0,9.0,9.0,6.0,5.0,6.0,2,,3.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,2.0,4.0,5.0,1.0,1.0,3.0,2.0,5.0,2.0,3.0,4.0
782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,19,party,falta,niceo,loace,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,1.0,3.0,3.0,9.0,5.0,3.0,5.0,3.0,2,,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,2.0,5.0,4.0,4.0,2.0,3.0
785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,19,party,fatal,,,357,330.0,354,351,348,345,342,339,336.0,333.0,1.0,4.0,6.0,5.0,6.0,7.0,6.0,3.0,7.0,6.0,7.0,3.0,6.0,3.0,7.0,1,"Babysitting younger family members. I was wondering if they would actually listen to what I was saying or think because I am not their parents , they didn't have to listen.",3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,4.0,2.0,4.0
790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,19,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,4.0,6.0,3.0,6.0,6.0,7.0,1.0,6.0,1.0,4.0,6.0,4.0,5.0,5.0,1,,3.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,2.0
794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,22 years,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,5.0,7.0,3.0,7.0,5.0,5.0,1.0,5.0,1.0,6.0,5.0,4.0,4.0,5.0,1,"Over the summer, I interned at a mortgage lending company. One of my main tasks was to create performance reports for senior leadership. As such, I was given much responsibility since I was able to report on how team members were performing. Since much of their salary is based on production bonuses, I was a key part in ensuring accurate and fair wages for the time I was there. Often, team members would email me asking how and why they were at the production level they were at, and I had to explain to them how bonuses were calculated and how I obtained the production level that I did. Sometimes, people were unsatisfied with this and felt they should have been receiving more bonus, at which time I was required to prove that the calculations were correct.",4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,4.0,4.0,3.0
796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,20,,fatal,,,357,330.0,354,351,348,345,342,339,336.0,333.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,3.0,7.0,3.0,4.0,3.0,2.0,5.0,5.0,2,,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,4.0,2.0
799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,18,party,talaf,,ceola,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,5.0,7.0,6.0,5.0,7.0,5.0,1.0,4.0,1.0,3.0,8.0,5.0,4.0,2.0,1,,2.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,5.0,4.0,1.0,3.0
804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,18,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,2.0,7.0,2.0,5.0,5.0,5.0,1.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,1,,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,6.0,4.0,4.0,3.0,2.0
806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,18,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,3.0,3.0,5.0,7.0,5.0,7.0,3.0,6.0,3.0,7.0,7.0,7.0,6.0,7.0,1,"I directed a skit for my senior class and wrote the script for it. That meant that I decided the content that would be in the skit. People often came to me and gave suggestions and I decided what I would add in for them. It was nice because I was able to control most of the aspects of the skit so the final version of it was very much how I wanted to be, but it was also difficult to ensure that everyone else got what they wanted and were as involved as they would have liked. Overall it was a really nice experience.",3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,5.0,2.0,3.0,4.0,1.0,1.0,2.0,6.0,3.0,4.0,4.0,2.0
808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,18,,flat,necio,,357,330.0,354,351,348,345,342,339,336.0,333.0,7.0,4.0,3.0,3.0,5.0,3.0,6.0,3.0,4.0,3.0,5.0,5.0,4.0,6.0,5.0,1,I got a job and volunteered in an non-profit organization. Many of my friends came to talk to me when they met me in the library. They acquired the detailed about the events and how to apply them. I felt confident and honored about myself . And I need to work hard and to be a better exemplar.,2.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0
811,19,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,2.0,6.0,6.0,3.0,5.0,7.0,1.0,4.0,5.0,7.0,7.0,7.0,6.0,6.0,1,This past summer I was a camp counselor for a camp whose participants were teens and young adults with special needs. As a counselor I had the opportunity to plan activities. These activities needed to be understandable and fun for every camper to participate in.,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,5.0,4.0,2.0,2.0,1.0,5.0,2.0,4.0,4.0,2.0
812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,19,,,,,,330.0,354,351,348,345,342,339,336.0,333.0,3.0,6.0,6.0,5.0,7.0,4.0,2.0,2.0,6.0,5.0,6.0,3.0,6.0,6.0,3.0,2,,3.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,2.0
814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,22,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,3.0,2.0,6.0,4.0,6.0,5.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,1,,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,5.0,3.0,2.0,4.0
816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,19,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,7.0,3.0,6.0,5.0,5.0,2.0,7.0,1.0,7.0,7.0,4.0,3.0,4.0,5.0,4.0,1,,2.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0
818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,18,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,6.0,7.0,2.0,6.0,3.0,1.0,1.0,7.0,5.0,8.0,7.0,8.0,8.0,8.0,2,"When I was president of a particular club in High School the adviser of the club asked me to evaluate each member in an attempt to see who would fit for office. It was very weird to be honest, evaluating my friends and such because I felt the need to give everyone good evaluations. Everyone wanted the good evaluations and what kind of friend would I be had I not helped a friend. In the end, I gave most of the club a good if not great evaluation except for those I felt were truly unfit.",3.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,6.0,2.0,5.0,3.0,2.0
822,20,party,,,,357,,354,351,348,345,342,339,336.0,333.0,5.0,3.0,7.0,5.0,5.0,5.0,6.0,2.0,5.0,3.0,7.0,8.0,8.0,7.0,6.0,1,"This summer I participated in an internship and one day during the internship I led a volunteer day for the other interns and was asked to give feedback on how they participated.  We all were in a food pantry warehouse sorting food, and I was frustrated because of the interns were not helping complete the task so I had to do extra work at the end to finish what they hadn't finished.  Overall I really liked the day because I was working with the other inters instead of my coworkers.",3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,1.0,2.0,1.0,5.0,4.0,4.0,3.0,2.0
823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,18,party,aflat,coine,coale,,330.0,354,351,348,345,342,339,336.0,333.0,6.0,2.0,7.0,1.0,6.0,2.0,6.0,1.0,5.0,1.0,7.0,4.0,5.0,5.0,6.0,,,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0
825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,19,patry,flata,necio,laceo,306,,630,603,63,36,,,,,3.0,5.0,6.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,8.0,5.0,6.0,7.0,6.0,1,,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,2.0
828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,18,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,4.0,5.0,3.0,7.0,5.0,5.0,5.0,5.0,1,"I was the captain of the track team and whenever I wanted anybody to stretch or run certain races, they would listen to me. I felt good knowing that people would listen to me because I was high up on the team.",3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,6.0,3.0,3.0,3.0,2.0
830,19,party,aflat,once,locae,120,,40,,,,,,,,3.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,7.0,8.0,5.0,6.0,5.0,7.0,1,,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0
831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,19,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,5.0,6.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0,7.0,6.0,8.0,9.0,9.0,,,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,2.0,5.0,5.0,1.0,1.0,2.0,5.0,4.0,4.0,3.0,5.0
834,19,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,2.0,3.0,3.0,6.0,3.0,7.0,7.0,3.0,3.0,3.0,9.0,6.0,7.0,7.0,6.0,1,"I was a section leader in my choir in high school. I had the ability to change their grades if they regularly didn't come to sectionals or class without an excuse. This put a lot of pressure on me because there were some cases where I knew the choir member had a very good reason for missing because I was close to them on a personal level, but I couldn't allow myself to give them special treatment over anyone else in my section. Being a quiet person, I also found it hard to control my section during rehearsals and make sure they were on task.",2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0
835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,19,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,5.0,7.0,3.0,7.0,6.0,5.0,1.0,5.0,7.0,7.0,5.0,7.0,7.0,7.0,1,,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0
839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,19,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,7.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,7.0,5.0,2,,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,2.0
842,18,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,5.0,7.0,6.0,5.0,3.0,5.0,1.0,5.0,3.0,2.0,1.0,3.0,1.0,2.0,1,,2.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,5.0,5.0,2.0,1.0,5.0,5.0,3.0,4.0,4.0,3.0
843,22,,,,,357,329.0,353,350,347,344,341,338,335.0,332.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,1.0,4.0,1.0,4.0,5.0,6.0,4.0,6.0,1,,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,7.0,5.0,5.0,3.0,3.0
844,18,party,fatal,,,357,330.0,354,351,348,345,342,339,336.0,333.0,7.0,5.0,6.0,4.0,5.0,2.0,6.0,2.0,5.0,2.0,9.0,5.0,7.0,4.0,6.0,1,"I was captain of my high school soccer team my senior year. I didn't necessarily feel empowered, more of a leadership responsibility. I enjoyed having this role on the team as I had more of an influence on my team and our coach.",3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,2.0,7.0,3.0,4.0,3.0,3.0
845,20,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,3.0,1.0,7.0,2.0,7.0,6.0,7.0,1.0,6.0,1.0,6.0,5.0,7.0,6.0,7.0,2,,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,2.0,1.0,5.0,3.0,4.0,4.0,2.0
